,,,,,,,,,ATM_IV,VIX,IV_Skew,PCR,5_Day_Historical_RV,IVP,ATM_IV_minus_RV,FII_Derivative_Positioning,Days_to_Expiry,Event_Impact_Score,Next_5_Day_Volatility
32.58303173,33.17090641,3.830864514,0.5,19.99549687,62.95184828,7.157029566,-16705713.75,6,1,33.33693478,,,,,,,,,
34.25774216,29.72401391,4.947961569,0.6447908325,16.60545947,95,17.65228268,-24237772.59,6,0,22.46258933,,,,,,,,,
40.80181688,39.5383523,7.130356539,1.054750309,21.66325003,88.34577838,12.33826404,23133617.59,5,1,33.73611772,,,,,,,,,
29.94827199,38.41231987,3.1352879,1.146268089,17.79937368,68.25463939,12.14889832,-2781266.2,2,0,22.95876155,,,,,,,,,
50,50,8.794391406,0.841510886,29.89936831,67.22761325,20.10063169,10230131,4,1,51.94564878,,,,,,,,,
50,30.50864797,5.56053968,0.8807326704,30.60424502,63.37602831,19.39575498,-4208118.513,1,0,42.31075289,,,,,,,,,
50,50,7.16723751,0.9069076884,31.9955055,56.27194888,18.0044945,8983231.591,4,1,58.32027739,,,,,,,,,
30.78515284,22.75699684,7.175003757,0.5884770612,19.0012378,62.01656521,11.78391503,11707437.85,5,0,22.9775775,,,,,,,,,
50,50,9.376048616,0.8611181464,32.00265994,56.23701309,17.99734006,72761237.29,6,0,47.50401998,,,,,,,,,
37.75088921,20.45879663,5.144973343,1.148096454,22.74333759,65.98658427,15.00755162,12074635.18,4,0,30.2367645,,,,,,,,,
50,35.39891232,6.820093436,0.9546102339,27.9317806,79.00756388,22.0682194,-11621684.37,7,0,42.19643138,,,,,,,,,
22.87579436,32.81167757,4.252978627,0.9413828946,11.25960936,95,7.80355261,5268380.912,3,1,18.11937987,,,,,,,,,
49.83113913,35.15882991,8.469626694,0.9353171264,22.23830756,95,10.98245186,-28489007.42,3,2,42.09071315,,,,,,,,,
34.42213177,24.63368595,6.281768542,1.496085181,19.8319166,73.56936526,14.59021516,-28752800.13,6,0,20.44857015,,,,,,,,,
50,50,4.680454667,1.047328432,23.09337788,95,19.00493061,37490305.57,4,1,42.53729839,,,,,,,,,
28.24737026,14.55033807,4.982907301,1.3575698,15.36259411,83.87109661,8.176881105,9124808.848,4,1,22.27865774,,,,,,,,,
50,44.06261396,4.269962881,0.9411158046,30.67322304,63.00862786,19.32677696,33570255.25,4,0,47.0009025,,,,,,,,,
50,50,4.641044074,0.7329046456,25.1735527,95,19.35194743,-48747480.28,4,2,55.29370094,,,,,,,,,
46.84660025,45.66912787,2.690314426,0.9513628074,22.95718484,95,16.0816487,-29265858.21,3,1,40.04819154,,,,,,,,,
50,50,9.386280312,1.174771396,24.92409707,95,17.22163447,8946843.766,6,1,41.53235854,,,,,,,,,
42.0013386,16.39420035,7.183011495,1.300489548,16.81329931,95,11.18759309,-24730789.59,2,2,31.92591284,,,,,,,,,
50,50,8.03516369,1.113891895,31.29313142,59.77947151,18.70686858,-42719186.03,2,0,44.61710143,,,,,,,,,
37.98986256,33.85682759,10,0.7172325983,18.18452475,95,13.47369405,-32367322.91,4,1,32.35524932,,,,,,,,,
50,50,10,0.5779554972,31.39648859,59.25347785,18.60351141,-9634915.13,4,2,60,,,,,,,,,
48.78856302,32.60768586,4.245781938,1.065560213,28.20615929,72.97130927,20.58240373,12393059.78,1,0,31.9185616,,,,,,,,,
50,35.23865645,4.539914235,0.9724465707,33.33261483,50.00323335,16.66738517,51454769.98,4,0,43.7002169,,,,,,,,,
38.68847007,37.96448569,7.475146811,0.9821754456,26.58878961,45.506699,12.09968046,-31577781.75,2,0,34.89517646,,,,,,,,,
50,50,7.226039952,0.5165297923,28.28718735,76.75847153,21.71281265,-30026958.21,5,0,34.10322424,,,,,,,,,
43.27212863,34.69310409,9.674985126,1.138745087,19.18506019,95,16.875047,-43528138.99,5,1,28.89570481,,,,,,,,,
26.77135581,30.68336427,7.742578026,1.458409408,15.34209353,74.49610611,6.967369643,17193436.67,4,1,22.2578646,,,,,,,,,
50,47.97527164,6.884695459,1.116493602,30.51576694,63.8497243,19.48423306,3744296.841,6,0,47.95278632,,,,,,,,,
50,33.07431989,6.832865569,0.7682293754,31.10333641,60.75445841,18.89666359,-28944992.08,4,0,39.48682053,,,,,,,,,
45.68729678,47.72753854,5.176282353,0.5,26.10286767,75.02788334,19.58442911,-24924682.07,5,0,38.13044038,,,,,,,,,
40.58002659,46.03866537,8.304427978,1.128455874,20.02510532,95,13.7915835,-3717860.664,1,1,35.23166015,,,,,,,,,
42.96012057,24.82455421,8.825311652,0.749715457,20.79039194,95,15.00970853,-2020745.888,2,1,36.76326921,,,,,,,,,
50,50,9.232326238,0.8165844258,30.60840197,63.35384006,19.39159803,-31190408.86,6,1,55.11388248,,,,,,,,,
38.6058369,31.16680566,7.868673639,1.055924851,20.67206211,86.75368086,17.93377479,5315633.357,7,0,25.89361911,,,,,,,,,
34.8306287,50,6.615412174,1.230651903,17.21664546,95,11.80887846,-41287708.57,4,1,29.8517934,,,,,,,,,
37.05192287,38.40323335,7.641428059,0.5,16.01440456,95,14.86219783,1470391.207,4,1,26.25317767,,,,,,,,,
50,50,7.148838198,0.6693190779,28.96887245,72.5990547,21.03112755,-5327317.072,1,0,44.68225157,,,,,,,,,
50,45.19499047,9.034274217,1.057473219,26.9333589,85.64338814,18.28006531,12033274.04,2,1,46.30649859,,,,,,,,,
47.59361484,50,7.284340366,0.6851033503,29.57103636,60.94672589,18.02257848,36338374.69,4,0,41.46930605,,,,,,,,,
50,50,10,0.66295179,31.1806405,60.35591057,18.8193595,-11120294.43,6,1,56.29165352,,,,,,,,,
50,21.83666192,9.736194611,0.8355399105,27.70776775,80.45481125,15.93546244,11970.81205,2,1,45.41878554,,,,,,,,,
50,50,6.650461601,0.8586208778,27.03441987,84.9494098,22.96558013,-59420409.76,2,1,48.97608411,,,,,,,,,
12.44122012,28.61113238,0.4604816519,1.008537274,8.748782851,42.2051539,1.61890058,59151625.98,6,1,13.3606247,,,,,,,,,
10,13.8015201,6.804136048,1.108194367,5,95,5,-55817788.4,5,0,5.775518253,,,,,,,,,
27.04759593,26.47924874,5.171979747,1.141789104,15.08497436,79.30157044,11.96262157,-2486062.654,4,0,15.73461743,,,,,,,,,
19.49712455,27.59652188,0,0.8110346343,12.23576983,59.34530336,7.261354723,-76458046.2,5,0,15.29744346,,,,,,,,,
32.67589236,35.32592956,5.462112143,0.5783310838,18.93153251,72.60035524,13.74435985,-24769802.91,2,0,23.92506808,,,,,,,,,
25.22510311,27.42868863,4.850685733,0.8262627671,15.85871351,59.0614718,9.366389606,52063430.79,4,0,17.26349449,,,,,,,,,
49.18123974,50,6.791922676,0.9735726268,20.76728103,95,12.02021213,34341293.72,3,2,46.49235602,,,,,,,,,
50,40.02691415,5.172305497,1.235076899,28.47364867,75.60095853,21.52635133,29550353.93,3,0,38.32280013,,,,,,,,,
35.7844249,30.68663238,5.222549014,0.9220599578,17.52476034,95,12.29559374,-5782569.19,1,1,26.64627998,,,,,,,,,
50,50,8.97474415,0.5751318833,29.69176609,68.39685403,20.30823391,49527857.58,6,0,44.71280413,,,,,,,,,
34.09904093,15,5.773645403,1.287010956,15.55616154,95,7.176532416,7720819.896,5,2,24.92873161,,,,,,,,,
50,50,9.764198678,0.7933343372,27.72219291,80.36091217,20.03200483,20695298.69,6,2,56.25322838,,,,,,,,,
50,50,4.300241205,1.089894306,24.82543901,95,18.24594423,79407278.4,2,1,42.80075594,,,,,,,,,
50,38.27516211,8.200236923,1.844396333,27.95676409,78.84759423,22.04323591,32709666.25,3,0,37.97911725,,,,,,,,,
38.43485811,36.49404952,4.566415307,1.054375349,21.24188688,80.93900192,17.19297123,-1963737.159,4,0,33.22665303,,,,,,,,,
50,50,7.008908067,1.061908531,25.44123314,95,21.46284124,15312866.26,6,2,57.66067517,,,,,,,,,
50,50,9.060130994,0.928896409,28.59387239,74.86263948,21.40612761,42124029.16,6,0,38.42609161,,,,,,,,,
50,42.69240755,5.069160484,1.095556301,33.18713002,50.66081329,16.81286998,18674134.35,2,0,47.43427584,,,,,,,,,
25.12455005,20.246145,5.423777137,1.089173282,16.45654471,52.6720857,8.668005334,23491877.45,6,0,18.65372542,,,,,,,,,
22.16151302,33.04280403,5.65068091,0.7885814693,15.8516005,39.80615412,6.309912525,38638038.97,1,0,21.5026129,,,,,,,,,
20.32347366,23.81099627,4.826688159,1.033942137,8.261435358,95,8.674792695,75904176.32,2,1,11.50870397,,,,,,,,,
41.4639001,16.49578638,6.821813257,0.9083142667,16.83648851,95,17.71676157,-28044147.03,7,1,28.11335658,,,,,,,,,
49.50491537,33.339381,9.629460985,0.5,30.33571322,63.19021416,19.16920215,21062381.43,1,0,40.14401405,,,,,,,,,
50,43.09145753,8.826549627,1.023940445,33.70719579,48.33627904,16.29280421,13787605.02,7,0,46.00857058,,,,,,,,,
50,50,7.945739067,1.426151286,29.02932855,72.23960215,20.97067145,-11570746.93,2,2,58.76182225,,,,,,,,,
38.29779031,34.94545535,7.987147492,0.6904134274,23.1823069,65.20267151,15.11548341,-19421471.14,4,0,31.66513002,,,,,,,,,
48.93236346,33.94689412,6.449917991,1.02168369,26.22034777,86.61981107,22.7120157,49561633.69,7,0,32.62659315,,,,,,,,,
17.49667208,14.72372557,6.941304023,1.265857357,10.55441609,65.77584133,6.942255984,-30667216.41,5,0,11.42804262,,,,,,,,,
39.06040634,35.55732608,5.39534159,1.406975016,23.18626823,68.46353172,15.87413811,-42271441.18,3,0,32.35648609,,,,,,,,,
36.99471133,34.3038588,7.745667967,0.7667885545,18.01073809,95,18.98397325,-16889571.49,2,0,21.95091351,,,,,,,,,
50,50,10,0.8881973248,27.92532728,79.0489311,22.07467272,-53457056.44,2,2,59.10536135,,,,,,,,,
43.63142254,18.91738041,6.807848512,0.6880580407,19.582251,95,16.77726778,-25376453.75,4,1,30.07693436,,,,,,,,,
30.88530482,27.71905498,7.065094503,1.062281005,15.37172986,95,15.51357496,-31576694.1,4,0,17.28968798,,,,,,,,,
44.6151498,27.19619592,4.940562722,1.539617506,25.31938051,76.20948418,19.29576929,2581387.515,3,0,32.49092113,,,,,,,,,
34.76638137,50,5.997247269,1.000686381,18.40073142,88.94021428,10.57125306,43364503.22,2,1,33.25716856,,,,,,,,,
50,50,8.711247835,0.8835270839,28.73363508,74.01209368,21.26636492,-17677743.97,4,1,54.19873617,,,,,,,,,
39.16119327,36.42646763,7.435485989,1.001268958,25.7936945,51.82467664,13.36749877,25953046.86,5,0,34.25174985,,,,,,,,,
49.28329447,50,7.047755806,1.093495857,28.84445736,70.85880265,20.43883711,22537878.58,1,0,40.26045959,,,,,,,,,
20.65960515,12,7.17593454,0.9715527306,10.98223891,88.11833649,6.234098713,-66614143.25,1,1,14.30337444,,,,,,,,,
32.27825988,31.76280976,5.346836411,1.338334075,20.36191529,58.52270976,11.91634459,-16557663.89,4,0,23.98384537,,,,,,,,,
41.29166302,28.32241228,7.900105459,0.9348606775,27.84275774,48.30306471,13.44890529,-11280365.8,3,0,35.48057272,,,,,,,,,
47.89805026,34.33163488,5.471538615,1.025250469,27.30661026,75.4082612,20.59143999,11443732.8,7,0,34.15018303,,,,,,,,,
40.19242965,38.21974112,5.481854433,0.5,25.00017681,60.76858161,15.19225285,17101969.69,4,0,37.20132554,,,,,,,,,
33.50839175,37.1674967,4.942684815,0.9260849792,18.21178154,83.99293703,15.2966102,9924800.497,4,0,25.1140049,,,,,,,,,
50,43.42098676,5.749388033,0.9518106641,33.44419138,49.50279239,16.55580862,-26849790.8,1,1,59.16364032,,,,,,,,,
39.28486888,25.9829809,6.952864778,1.147451694,17.56305655,95,15.17433418,-18999601.64,4,1,27.56360297,,,,,,,,,
39.86067158,36.55271611,9.078358506,0.8971363415,24.6837554,61.48544224,15.17691617,-45097275.83,3,0,33.23917102,,,,,,,,,
44.17522952,31.97431559,4.888513232,0.824527704,29.62405845,49.11943818,14.55117107,1991562.043,1,0,42.84548578,,,,,,,,,
32.81862143,33.05903282,9.526305098,0.7851869691,17.29812946,89.7235276,15.52049196,-11015566.75,6,0,20.00086401,,,,,,,,,
33.75062042,29.95940126,6.275513388,1.079065244,21.44056666,57.41477801,12.31005375,15980029.1,7,0,27.79957939,,,,,,,,,
50,23.9929183,3.503107714,0.8512365484,28.01444007,78.47938379,21.98555993,20906391.66,1,0,30.55826974,,,,,,,,,
50,44.70024831,3.186322111,1.171353822,34.6567289,44.27212718,15.3432711,-10013145.3,1,2,60,,,,,,,,,
43.65485836,26.70394631,4.694899866,0.7090768841,22.41017277,94.7992941,21.24468559,8462960.224,5,0,25.29828121,,,,,,,,,
49.98963571,35.47338457,9.166533578,0.5,21.96019917,95,19.69783059,-6474573.666,7,1,40.51620823,,,,,,,,,
27.14722202,17.15248381,4.858285492,0.8385856725,14.04529011,93.28345519,13.10193191,-33404633.1,2,0,15.86465594,,,,,,,,,
50,29.72148381,9.277760227,1.167500927,27.8213607,79.71802506,22.1786393,-24004868.73,4,1,44.68735599,,,,,,,,,
50,45.46724182,8.484247411,0.5,31.04173993,61.07344533,18.95826007,-68067088.14,7,0,49.83664437,,,,,,,,,
10,21.14704278,3.480152536,1.353553807,9.599360546,4.173605652,0.4006394543,-11872361.67,5,0,10.56802291,,,,,,,,,
19.39895667,26.91882844,7.780088295,1.125911683,13.94963217,39.06428807,5.449324495,-17806321.5,4,0,17.38882838,,,,,,,,,
44.14872258,36.39660781,3.56344315,1.406671881,26.95703812,63.77438197,17.19168446,-32854102.96,3,0,35.9362394,,,,,,,,,
30.8371354,33.19207311,2.620107483,0.6461621006,18.52144703,66.49420182,12.31568837,24575371.56,6,0,26.27520139,,,,,,,,,
50,50,10,0.9765308023,28.78727542,73.68785085,21.21272458,15788431.04,2,1,55.39492,,,,,,,,,
12.37153341,26.17282301,3.014808752,1.209606644,8.205066024,50.77920603,4.166467381,16612422.27,4,0,9.461915462,,,,,,,,,
40.37816301,20.98768923,6.524926039,1.658866943,23.80929016,69.58994888,16.56887285,20748727.07,4,0,26.87207445,,,,,,,,,
50,50,10,1.06320054,28.81569994,73.51652088,18.57909694,-53766.47856,7,2,60,,,,,,,,,
43.14301345,26.40517189,6.766103172,1.310633025,24.40399821,76.78666046,18.73901524,-362294.8269,2,0,28.96345651,,,,,,,,,
32.95088126,47.02151984,6.247993669,0.7336691465,14.07178343,95,13.38728429,24906244.47,3,1,24.53275106,,,,,,,,,
50,47.9068378,10,0.9124724103,30.05093869,66.38415365,19.94906131,20018190.52,3,1,51.91597124,,,,,,,,,
50,50,9.559891237,0.5,23.46830436,95,15.63430349,30822469.18,4,2,51.63583133,,,,,,,,,
23.1813439,32.54633045,4.520494704,0.8428806092,12.71694061,82.28711293,10.46440328,-1308239.184,2,0,17.23291832,,,,,,,,,
19.62138977,13.33494668,1.302224085,0.9696157844,10.23981368,91.6186211,9.381576094,-29591389.93,1,0,9.539506111,,,,,,,,,
31.02343629,20.68974243,5.419304794,1.109191189,19.73087435,57.23295246,11.29256194,7113096.517,7,0,21.69136441,,,,,,,,,
50,38.62645395,10,1.291930468,30.90989639,61.76049045,19.09010361,-17347577.29,1,0,41.42125395,,,,,,,,,
28.31360891,29.19729502,4.402399082,1.055706574,20.74126566,36.50858812,7.57234325,19606067.66,6,0,26.47727328,,,,,,,,,
50,50,8.302381129,0.870907204,32.76185965,52.6164892,17.23814035,8634012.78,5,0,53.72597775,,,,,,,,,
17.73915003,19.74741105,6.628200396,0.541849643,8.255805063,95,9.483344964,1543229.897,7,0,10.12967466,,,,,,,,,
24.17365948,26.21932771,3.227340072,0.7622429659,14.12254403,71.17071413,10.05111544,-11760800.46,6,0,17.41147124,,,,,,,,,
33.64602127,18.73882117,4.085920431,1.211028375,17.45807533,92.72468834,16.18794594,30020292.83,7,0,21.30829567,,,,,,,,,
20.38945327,10,3.82871377,1.219586651,8.555200222,95,11.83425304,27717005.01,2,0,9.326220086,,,,,,,,,
44.45540746,34.03743575,7.728126576,0.5,26.6186819,67.00829747,10.42749098,-16814654.42,3,1,41.83287637,,,,,,,,,
50,49.72974731,7.454709005,1.301777354,31.41294389,59.17005478,16.00764092,-36851488.21,5,1,53.59984209,,,,,,,,,
23.08755852,34.19489039,4.981280016,0.899034223,12.59292728,83.3375037,10.49463124,5383361.685,3,0,16.4446026,,,,,,,,,
47.64227456,39.4965997,10,0.6769962618,26.30788956,81.09500747,13.39400591,35577075.9,5,1,41.46427226,,,,,,,,,
28.56221141,36.47565791,4.064248996,1.270159923,19.92076747,43.37907137,8.64144394,-37853664.38,7,0,27.39883301,,,,,,,,,
50,44.83199374,8.931989673,0.6538923156,26.15907166,91.1382814,23.84092834,14110866.19,3,0,40.73729021,,,,,,,,,
50,42.04876625,7.543452767,0.8063283784,31.70120731,57.72269966,18.29879269,-24629237.04,7,0,46.94351927,,,,,,,,,
15.08374877,24.35962563,0.7062267244,0.9047948523,8.066942058,86.98223762,7.016806709,-30507126.94,7,0,10.64706908,,,,,,,,,
50,43.55043641,10,1.307532746,30.76619006,62.51606035,19.23380994,27935535.66,4,0,41.53972882,,,,,,,,,
30.19152418,28.74132139,5.260497082,0.525346971,24.1346389,25.09623328,6.056885278,19510249.89,3,0,27.90183084,,,,,,,,,
31.0728195,25.55410613,2.109679594,1.01424804,18.70713456,66.10143793,7.18688169,-4568712.8,2,1,30.6624078,,,,,,,,,
36.26392233,17.57157403,6.683005661,1.214761823,21.50192914,68.65427327,14.76199319,23684995.41,5,0,25.90274965,,,,,,,,,
43.40551718,33.12991801,7.29346773,1.204066108,28.88665732,50.26147437,14.51885987,20505590.31,1,0,37.77589107,,,,,,,,,
50,35.41859849,8.970507976,1.358644195,22.92240985,95,21.6886437,-44587438.28,4,1,39.36514475,,,,,,,,,
31.05056412,46.96705627,4.202161295,1.009722104,19.63748413,58.11885019,11.41307999,2528142.544,6,0,28.30319816,,,,,,,,,
29.91271606,30.26448823,2.288511402,0.8361874604,19.00258308,57.41394699,10.91013298,42384157.64,3,0,27.83087319,,,,,,,,,
23.61818199,25.98599287,6.605722925,1.193801856,15.58229526,51.57062295,8.035886735,14214421.18,1,0,20.62434662,,,,,,,,,
10,31.5780145,3.85215944,0.7670502579,5,95,5,-78473349.68,6,0,6.562367546,,,,,,,,,
42.35691878,36.82977093,4.9812213,1.059375,26.17809881,61.80288374,16.17881997,-32119476.13,6,0,31.84897252,,,,,,,,,
37.06549882,30.51835933,5.543681386,0.5701986131,20.24469481,83.08746652,10.64322088,29873219.06,6,1,31.3872028,,,,,,,,,
42.18754705,40.24087519,6.952763533,1.245977576,20.66660448,95,21.52094258,-16714952.78,5,0,31.51415043,,,,,,,,,
44.86510315,32.15915254,7.848516637,0.592744738,26.28670835,70.6760031,18.5783948,33640174.22,4,0,36.39714246,,,,,,,,,
26.48992926,18.17144143,7.098932143,1.282836554,14.08733302,88.0407684,12.40259624,61383074.51,6,0,18.95343886,,,,,,,,,
50,50,6.264996062,1.104578536,29.71002623,68.29335527,17.59955232,-7138434.43,4,1,50.73271946,,,,,,,,,
38.12238357,40.20607232,5.557317405,0.8845171335,25.62910678,48.74643856,12.49327679,-18535186.01,4,0,31.41904517,,,,,,,,,
48.11362778,46.05215083,5.264401694,0.9816772986,27.64447128,74.04430455,20.4691565,-30184547.51,6,0,42.83515733,,,,,,,,,
24.1233905,10,5.637427621,1.182671607,12.29664723,95,11.82674327,22747301.08,1,0,14.56575398,,,,,,,,,
43.93100214,19.49417463,5.929360182,0.5,26.59292917,65.19805641,17.33807296,-18080402.42,6,0,32.03470571,,,,,,,,,
50,36.19831202,9.689084397,1.283760893,27.69357798,80.5472736,22.30642202,-12067096.1,5,0,40.41730026,,,,,,,,,
26.49114471,16.72739785,5.862903834,0.7467027888,15.44182087,71.55453965,11.04932384,-33257136.35,3,0,20.28432316,,,,,,,,,
49.84472356,36.86781189,4.023676242,0.5,24.25859733,95,17.2786723,-12976935.31,5,1,39.77025464,,,,,,,,,
43.40026373,31.09175834,5.350474182,1.208759152,27.20036373,59.55765944,16.1999,-21201485.62,4,0,39.46299322,,,,,,,,,
50,41.52128478,6.623602956,1.15004291,30.63039117,63.23657025,19.36960883,-59459497.92,5,0,38.10420433,,,,,,,,,
19.64596645,24.5140991,5.564582336,1.204069063,12.1103737,62.22427929,7.535592755,-25160259.16,3,0,15.19665143,,,,,,,,,
10.94870946,11.2066803,2.653641164,1.029966086,9.8429267,11.2342883,1.105782762,22385688.72,6,0,11.00451073,,,,,,,,,
47.2111687,50,5.416664087,0.8507282505,28.86616027,63.55195236,18.34500842,40469869.58,6,0,44.21575162,,,,,,,,,
50,50,10,1.086618401,29.16432445,71.44233905,20.83567555,-3200092.598,6,1,54.73659853,,,,,,,,,
22.64325072,12.85569152,2.351057062,1.19861555,12.99556961,74.23823196,9.647681111,1010854.95,5,0,15.91720771,,,,,,,,,
50,50,10,1.348851573,28.4713905,75.61488611,21.5286095,8579473.883,7,2,58.40284596,,,,,,,,,
37.55970601,23.06125183,9.164317859,1.125304226,16.74258043,95,14.55717458,58878324.99,7,1,23.77573033,,,,,,,,,
41.61166562,38.22219559,6.611142869,1.385145058,22.18831453,87.53865041,19.42335109,-30295511.37,6,0,32.65720934,,,,,,,,,
50,50,10,1.154218766,32.26846489,54.95004229,17.73153511,-37864280.72,6,2,60,,,,,,,,,
39.69894482,43.93166067,3.933097882,1.316167466,18.4128583,95,14.66959572,-1547845.6,6,1,28.9981628,,,,,,,,,
33.12323386,39.62288965,4.959597995,1.166016695,13.88112449,95,8.201031411,11826282.46,4,2,28.1902656,,,,,,,,,
39.49112161,20.04842546,6.915673222,0.826623767,23.0949405,70.9946887,16.39618111,-1001020.19,4,0,27.03620657,,,,,,,,,
50,41.41299323,7.563608455,0.7127293135,29.94155201,66.99201158,20.05844799,-40936252.39,3,0,37.86576114,,,,,,,,,
46.74002479,37.67881089,10,1.503213126,21.00361215,95,10.15640438,26544223.44,2,2,38.51994579,,,,,,,,,
33.50690847,43.75780564,1.687853667,0.6417431797,17.10676709,95,10.81565663,-4144136.211,7,1,29.46897688,,,,,,,,,
38.42748474,21.53347224,3.745100051,1.123899674,13.52564439,95,12.09267876,16631317.98,5,2,23.99348633,,,,,,,,,
50,50,10,1.079685098,20.94516564,95,15.84381889,46583749.5,4,2,44.82388637,,,,,,,,,
50,46.71520664,6.003785497,1.317344254,31.63976064,58.0290084,18.226687,-43898632.72,6,1,56.77016433,,,,,,,,,
31.16331801,21.03366528,5.234743472,0.7261567242,19.66434788,58.47623424,11.49897013,-51550791.55,5,0,24.47334777,,,,,,,,,
40.48625312,40.13043425,7.976491995,0.7306509801,22.0879532,83.29563066,11.65059107,16966937.89,3,1,35.70231762,,,,,,,,,
39.22130329,46.9320019,8.084483891,1.622519512,19.13364878,95,13.55077063,-61034323.54,1,1,33.45763643,,,,,,,,,
50,50,4.623904877,1.229158105,27.20791237,83.77007145,22.79208763,-11996336.57,1,0,42.01218531,,,,,,,,,
39.20339797,28.83214633,6.314104613,1.28356346,24.53533476,59.78342401,14.66806321,-17138904.88,6,0,31.06985626,,,,,,,,,
50,36.81445924,10,0.8087237374,29.01312213,72.33581335,18.49935174,10795569.46,6,1,51.54182818,,,,,,,,,
